Number_of_Tellers,Arrival_Interval,Service_Time_Avg,Average_Wait_Time
5,4.353756590913022,10.268979005202793,0.0011596478791886414
5,3.763046083464129,5.520947034000593,0.008023643137855457
4,7.4632072848949145,9.572030412584034,0.0
2,8.991307362127706,11.142568177231304,5.273506073901301
5,6.458307828572751,5.586106538119927,0.0
1,3.7026395931112575,5.947172961652569,96.08510818391176
4,6.724297236045425,11.433611114161263,0.06890251963651331
4,5.56124028416878,6.774371621326915,0.061454140623740695
1,8.977793868848806,8.315174527508175,20.77021794050493
4,6.235796810743711,12.240189683792781,0.22558569939041662
2,7.897483314597325,5.136510506751701,0.6042471150945997
2,7.345032983402035,12.427220220633863,8.78205781478232
1,3.907622743919969,9.5095738081063,142.0754940653898
1,9.44418482793785,14.19169427608442,46.35466625678148
4,8.018201143278885,12.491053780904624,0.16297998434052904
3,2.4872733875775683,10.59441043066543,77.265736359336
1,4.063160914323079,7.654885583161198,51.698770497652845
1,6.169100357958803,8.962574853793601,24.16948656261777
4,5.139036149674847,10.02634775114617,0.6767331393551268
5,8.049082266013592,5.34207130388063,0.0
2,5.475293416868273,12.392834921299317,10.559786324630622
5,5.33167896553847,13.858313702485743,0.26864639945348595
3,6.8386547863280045,8.86835480550236,0.4591318097634007
3,6.416347163130641,5.811066534061276,0.03262468940189424
4,5.075842338955067,9.35998311116127,0.25091179842206085
3,7.7330011582983795,8.98430193824047,0.9600946462429003
1,4.637957423647214,13.766461174225652,149.2552710408474
1,4.818114517675853,9.253334542883017,51.71659665013395
1,8.763150423391444,14.834373865563022,124.31854680436462
3,2.006513144076263,10.55219502287986,136.76860099180294
3,9.727153559724902,9.541138756324628,0.06534653266935811
4,4.294276405730094,11.552502479750629,2.4849976210663294
4,3.4101602770814807,6.955086373088998,0.41036621880729657
3,3.8781991188545124,10.386264164601645,25.47876517549289
2,9.713840022747142,6.6118017031596965,0.43141364419356915
1,3.0091178963705296,5.934379703926246,162.96877404601278
2,8.193178061887584,12.501294461559064,6.088765276217593
2,9.727253187561516,13.280144773203647,3.377828166408398
4,8.63260515198719,13.731574358678088,0.09939289034166324
3,9.619594558341749,11.8428552141616,0.0528733191596884
3,9.477535419271867,6.038608134934473,0.0
3,8.206537735817676,9.526310778204795,1.2769057730845923
3,5.8268870351810635,8.691510457406265,2.1767041553589657
3,5.860336897687817,5.262605819315736,0.10485327538610387
4,5.964060441750038,5.454349065988874,0.03514999212313667
5,6.3382668486467875,13.695393213113775,1.9279148655358076
5,3.6399923441761883,9.339559845257405,0.06842745568976596
5,4.517527262333441,10.022426202145843,0.0001280236930222566
2,6.498699606927356,11.04147964853683,17.079286254880785
5,4.990560747906202,11.196681167479847,0.0
2,7.909714179231752,7.434369972593582,0.49131125575226564
